Country,Pollutant,Variable,Year,Unit,Emissions
Slovenia,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,8.457
Slovenia,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,8.59
Slovenia,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,9.082
Slovenia,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,9.109
Slovenia,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,9.051
Slovenia,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,6.634
Slovenia,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,6.11
Slovenia,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,6.17
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,11.729
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,11.592
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,11.805
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,11.591
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,11.433
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,11.209
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,11.106
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,10.838
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,9.891
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,9.657
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,9.395
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,9.562
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,9.071
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,9.375
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,9.222
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,9.242
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,9.788
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,9.954
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,9.787
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,9.307
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,9.717
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,9.536
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,9.319
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,9.166
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,9.032
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,9.212
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,9.314
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,9.672
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,9.691
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,9.589
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,9.187
Poland,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,9.94
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,6.531
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,6.712
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,6.912
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,6.59
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,6.997
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,7.316
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,7.053
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,7.377
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,7.567
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,8.098
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,8.381
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,8.26
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,8.603
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,8.628
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,8.842
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,9.032
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,8.686
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,8.813
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,7.94
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,7.077
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,6.669
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,6.656
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,6.553
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,6.014
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,6.023
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,6.228
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,5.96
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,6.219
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,6.051
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,5.617
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,4.818
Spain,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,5.163
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,5.553
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,5.569
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,5.497
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,5.444
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,5.688
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,5.483
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,5.58
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,5.762
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,5.922
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,5.718
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,3.745
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,3.709
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,4.02
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,3.943
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,4.034
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,4.136
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,4.192
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,4.523
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,4.877
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,4.837
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,4.669
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,4.802
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,4.589
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,4.632
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,4.615
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,4.552
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,4.893
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,4.453
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,4.547
Mexico,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,4.224
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,9.081
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,6.144
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,7.027
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,7.299
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,9.696
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,9.185
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,9.081
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,9.69
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,9.334
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,9.133
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,8.826
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,9.694
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,9.91
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,11.245
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,10.207
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,7.864
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,9.259
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,10.727
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,8.657
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,5.646
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,9.235
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,7.89
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,6.503
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,7.801
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,6.914
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,6.991
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,8.083
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,7.989
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,9.818
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,8.333
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,6.989
Finland,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,8.714
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,9.757
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,9.764
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,9.793
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,9.704
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,10.167
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,10.315
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,10.364
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,10.268
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,9.855
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,10.03
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,10.157
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,9.921
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,10.084
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,10.033
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,9.987
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,10.086
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,9.946
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,10.243
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,9.747
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,9.213
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,9.599
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,10.026
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,10.359
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,10.522
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,10.176
Japan,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,9.927
